"","Country","Beverage Types","year","Alcohol..recorded.per.capita..15...consumption..in.litres.of.pure.alcohol."
"1883","Bolivia (Plurinational State of)"," All types",1997,3.08
"1884","Bolivia (Plurinational State of)"," All types",1996,2.98
"1885","Bolivia (Plurinational State of)"," All types",1995,3.12
"1886","Bolivia (Plurinational State of)"," All types",1994,3.1
"1887","Bolivia (Plurinational State of)"," All types",1993,2.97
"1888","Bolivia (Plurinational State of)"," All types",1992,2.94
"1889","Bolivia (Plurinational State of)"," All types",1991,3.17
"1890","Bolivia (Plurinational State of)"," All types",1990,2.89
"1891","Bolivia (Plurinational State of)"," All types",1989,3.05
"1892","Bolivia (Plurinational State of)"," All types",1988,3.14
"1893","Bolivia (Plurinational State of)"," All types",1987,3.06
"1894","Bolivia (Plurinational State of)"," All types",1986,3.3
"1895","Bolivia (Plurinational State of)"," All types",1985,3.41
"1896","Bolivia (Plurinational State of)"," All types",1984,2.99
"1897","Bolivia (Plurinational State of)"," All types",1983,3.54
"1898","Bolivia (Plurinational State of)"," All types",1982,3.96
"1899","Bolivia (Plurinational State of)"," All types",1981,4.86
"1900","Bolivia (Plurinational State of)"," All types",1980,4.66
"1901","Bolivia (Plurinational State of)"," Beer",1999,2.2
"1902","Bolivia (Plurinational State of)"," Beer",1998,1.68
"1903","Bolivia (Plurinational State of)"," Beer",1997,1.73
"1904","Bolivia (Plurinational State of)"," Beer",1996,1.67
"1905","Bolivia (Plurinational State of)"," Beer",1995,1.72
"1906","Bolivia (Plurinational State of)"," Beer",1994,1.6
"1907","Bolivia (Plurinational State of)"," Beer",1993,1.63
"1908","Bolivia (Plurinational State of)"," Beer",1992,1.36
"1909","Bolivia (Plurinational State of)"," Beer",1991,1.37
"1910","Bolivia (Plurinational State of)"," Beer",1990,1.33
"1911","Bolivia (Plurinational State of)"," Beer",1989,1.26
"1912","Bolivia (Plurinational State of)"," Beer",1988,1.1
"1913","Bolivia (Plurinational State of)"," Beer",1987,1.16
"1914","Bolivia (Plurinational State of)"," Beer",1986,1.14
"1915","Bolivia (Plurinational State of)"," Beer",1985,1
"1916","Bolivia (Plurinational State of)"," Beer",1984,0.94
"1917","Bolivia (Plurinational State of)"," Beer",1983,0.94
"1918","Bolivia (Plurinational State of)"," Beer",1982,1.24
"1919","Bolivia (Plurinational State of)"," Beer",1981,1.63
"1920","Bolivia (Plurinational State of)"," Beer",1980,1.64
"1921","Bolivia (Plurinational State of)"," Wine",1999,0.06
"1922","Bolivia (Plurinational State of)"," Wine",1998,0.06
"1923","Bolivia (Plurinational State of)"," Wine",1997,0.06
"1924","Bolivia (Plurinational State of)"," Wine",1996,0.06
"1925","Bolivia (Plurinational State of)"," Wine",1995,0.06
"1926","Bolivia (Plurinational State of)"," Wine",1994,0.06
"1927","Bolivia (Plurinational State of)"," Wine",1993,0.07
"1928","Bolivia (Plurinational State of)"," Wine",1992,0.06
"1929","Bolivia (Plurinational State of)"," Wine",1991,0.07
"1930","Bolivia (Plurinational State of)"," Wine",1990,0.07
"1931","Bolivia (Plurinational State of)"," Wine",1989,0.08
"1932","Bolivia (Plurinational State of)"," Wine",1988,0.09
"1933","Bolivia (Plurinational State of)"," Wine",1987,0.1
"1934","Bolivia (Plurinational State of)"," Wine",1986,0.09
"1935","Bolivia (Plurinational State of)"," Wine",1985,0.09
"1936","Bolivia (Plurinational State of)"," Wine",1984,0.09
"1937","Bolivia (Plurinational State of)"," Wine",1983,0.09
"1938","Bolivia (Plurinational State of)"," Wine",1982,0.09
"1939","Bolivia (Plurinational State of)"," Wine",1981,0.09
"1940","Bolivia (Plurinational State of)"," Wine",1980,0.09
"1941","Bolivia (Plurinational State of)"," Spirits",1999,1.4
"1942","Bolivia (Plurinational State of)"," Spirits",1998,1.43
"1943","Bolivia (Plurinational State of)"," Spirits",1997,1.29
"1944","Bolivia (Plurinational State of)"," Spirits",1996,1.25
"1945","Bolivia (Plurinational State of)"," Spirits",1995,1.34
"1946","Bolivia (Plurinational State of)"," Spirits",1994,1.44
"1947","Bolivia (Plurinational State of)"," Spirits",1993,1.27
"1948","Bolivia (Plurinational State of)"," Spirits",1992,1.52
"1949","Bolivia (Plurinational State of)"," Spirits",1991,1.73
"1950","Bolivia (Plurinational State of)"," Spirits",1990,1.49
"1951","Bolivia (Plurinational State of)"," Spirits",1989,1.71
"1952","Bolivia (Plurinational State of)"," Spirits",1988,1.95
"1953","Bolivia (Plurinational State of)"," Spirits",1987,1.8
"1954","Bolivia (Plurinational State of)"," Spirits",1986,2.06
"1955","Bolivia (Plurinational State of)"," Spirits",1985,2.32
"1956","Bolivia (Plurinational State of)"," Spirits",1984,1.96
"1957","Bolivia (Plurinational State of)"," Spirits",1983,2.51
"1958","Bolivia (Plurinational State of)"," Spirits",1982,2.63
"1959","Bolivia (Plurinational State of)"," Spirits",1981,3.14
"1960","Bolivia (Plurinational State of)"," Spirits",1980,2.93
"1961","Bolivia (Plurinational State of)"," Other alcoholic beverages",1999,0.01
"1962","Bolivia (Plurinational State of)"," Other alcoholic beverages",1998,0
"1963","Bolivia (Plurinational State of)"," Other alcoholic beverages",1997,0
"1964","Bolivia (Plurinational State of)"," Other alcoholic beverages",1996,0
"1965","Bolivia (Plurinational State of)"," Other alcoholic beverages",1995,0
"1966","Bolivia (Plurinational State of)"," Other alcoholic beverages",1994,0
"1967","Bolivia (Plurinational State of)"," Other alcoholic beverages",1993,0
"1968","Bolivia (Plurinational State of)"," Other alcoholic beverages",1992,0
"1969","Bolivia (Plurinational State of)"," Other alcoholic beverages",1991,0
"1970","Bolivia (Plurinational State of)"," Other alcoholic beverages",1990,0
"1971","Bolivia (Plurinational State of)"," Other alcoholic beverages",1989,0
"1972","Bolivia (Plurinational State of)"," Other alcoholic beverages",1988,0
"1973","Bolivia (Plurinational State of)"," Other alcoholic beverages",1987,0
"1974","Bolivia (Plurinational State of)"," Other alcoholic beverages",1986,0
"1975","Bolivia (Plurinational State of)"," Other alcoholic beverages",1985,0
"1976","Bolivia (Plurinational State of)"," Other alcoholic beverages",1984,0
"1977","Bolivia (Plurinational State of)"," Other alcoholic beverages",1983,0
"1978","Bolivia (Plurinational State of)"," Other alcoholic beverages",1982,0
"1979","Bolivia (Plurinational State of)"," Other alcoholic beverages",1981,0
"1980","Bolivia (Plurinational State of)"," Other alcoholic beverages",1980,0
"1981","Bosnia and Herzegovina"," All types",1999,8.57
"1982","Bosnia and Herzegovina"," All types",1998,8.37
"1983","Bosnia and Herzegovina"," All types",1997,10
"1984","Bosnia and Herzegovina"," All types",1996,9.68
"1985","Bosnia and Herzegovina"," All types",1995,8.47
"1986","Bosnia and Herzegovina"," All types",1994,8.19
"1987","Bosnia and Herzegovina"," All types",1993,8.55
"1988","Bosnia and Herzegovina"," All types",1992,10.03
"1989","Bosnia and Herzegovina"," All types",1991,13.79
"1990","Bosnia and Herzegovina"," All types",1990,11.87
"1991","Bosnia and Herzegovina"," All types",1989,NA
"1992","Bosnia and Herzegovina"," All types",1988,NA
"1993","Bosnia and Herzegovina"," All types",1987,NA
"1994","Bosnia and Herzegovina"," All types",1986,NA
"1995","Bosnia and Herzegovina"," All types",1985,NA
"1996","Bosnia and Herzegovina"," All types",1984,NA
"1997","Bosnia and Herzegovina"," All types",1983,NA
"1998","Bosnia and Herzegovina"," All types",1982,NA
"1999","Bosnia and Herzegovina"," All types",1981,NA
"2000","Bosnia and Herzegovina"," All types",1980,NA
"2001","Bosnia and Herzegovina"," Beer",1999,1.59
"2002","Bosnia and Herzegovina"," Beer",1998,1.72
"2003","Bosnia and Herzegovina"," Beer",1997,1.76
"2004","Bosnia and Herzegovina"," Beer",1996,1.46
"2005","Bosnia and Herzegovina"," Beer",1995,1.09
"2006","Bosnia and Herzegovina"," Beer",1994,1.09
"2007","Bosnia and Herzegovina"," Beer",1993,0.92
"2008","Bosnia and Herzegovina"," Beer",1992,0.87
"2009","Bosnia and Herzegovina"," Beer",1991,2.15
"2010","Bosnia and Herzegovina"," Beer",1990,2.68
"2011","Bosnia and Herzegovina"," Beer",1989,NA
"2012","Bosnia and Herzegovina"," Beer",1988,NA
"2013","Bosnia and Herzegovina"," Beer",1987,NA
"2014","Bosnia and Herzegovina"," Beer",1986,NA
"2015","Bosnia and Herzegovina"," Beer",1985,NA
"2016","Bosnia and Herzegovina"," Beer",1984,NA
"2017","Bosnia and Herzegovina"," Beer",1983,NA
"2018","Bosnia and Herzegovina"," Beer",1982,NA
"2019","Bosnia and Herzegovina"," Beer",1981,NA
"2020","Bosnia and Herzegovina"," Beer",1980,NA
"2021","Bosnia and Herzegovina"," Wine",1999,0.2
"2022","Bosnia and Herzegovina"," Wine",1998,0.28
"2023","Bosnia and Herzegovina"," Wine",1997,0.21
"2024","Bosnia and Herzegovina"," Wine",1996,0.15
"2025","Bosnia and Herzegovina"," Wine",1995,0.78
"2026","Bosnia and Herzegovina"," Wine",1994,0.43
"2027","Bosnia and Herzegovina"," Wine",1993,0.48
"2028","Bosnia and Herzegovina"," Wine",1992,0.84
"2029","Bosnia and Herzegovina"," Wine",1991,0.68
"2030","Bosnia and Herzegovina"," Wine",1990,0.59
"2031","Bosnia and Herzegovina"," Wine",1989,NA
"2032","Bosnia and Herzegovina"," Wine",1988,NA
"2033","Bosnia and Herzegovina"," Wine",1987,NA
"2034","Bosnia and Herzegovina"," Wine",1986,NA
"2035","Bosnia and Herzegovina"," Wine",1985,NA
"2036","Bosnia and Herzegovina"," Wine",1984,NA
"2037","Bosnia and Herzegovina"," Wine",1983,NA
"2038","Bosnia and Herzegovina"," Wine",1982,NA
"2039","Bosnia and Herzegovina"," Wine",1981,NA
"2040","Bosnia and Herzegovina"," Wine",1980,NA
"2041","Bosnia and Herzegovina"," Spirits",1999,6.78
"2042","Bosnia and Herzegovina"," Spirits",1998,6.37
"2043","Bosnia and Herzegovina"," Spirits",1997,8.03
"2044","Bosnia and Herzegovina"," Spirits",1996,8.07
"2045","Bosnia and Herzegovina"," Spirits",1995,6.6
"2046","Bosnia and Herzegovina"," Spirits",1994,6.67
"2047","Bosnia and Herzegovina"," Spirits",1993,7.15
"2048","Bosnia and Herzegovina"," Spirits",1992,8.32
"2049","Bosnia and Herzegovina"," Spirits",1991,10.96
"2050","Bosnia and Herzegovina"," Spirits",1990,8.6
"2051","Bosnia and Herzegovina"," Spirits",1989,NA
"2052","Bosnia and Herzegovina"," Spirits",1988,NA
"2053","Bosnia and Herzegovina"," Spirits",1987,NA
"2054","Bosnia and Herzegovina"," Spirits",1986,NA
"2055","Bosnia and Herzegovina"," Spirits",1985,NA
"2056","Bosnia and Herzegovina"," Spirits",1984,NA
"2057","Bosnia and Herzegovina"," Spirits",1983,NA
"2058","Bosnia and Herzegovina"," Spirits",1982,NA
"2059","Bosnia and Herzegovina"," Spirits",1981,NA
"2060","Bosnia and Herzegovina"," Spirits",1980,NA
"2061","Botswana"," All types",1999,4.51
"2062","Botswana"," All types",1998,5.05
"2063","Botswana"," All types",1997,4.93
"2064","Botswana"," All types",1996,5.02
"2065","Botswana"," All types",1995,5.27
"2066","Botswana"," All types",1994,5.08
"2067","Botswana"," All types",1993,5.53
"2068","Botswana"," All types",1992,6.38
"2069","Botswana"," All types",1991,5.13
"2070","Botswana"," All types",1990,5.44
"2071","Botswana"," All types",1989,4.68
"2072","Botswana"," All types",1988,4.56
"2073","Botswana"," All types",1987,4.27
"2074","Botswana"," All types",1986,4.5
"2075","Botswana"," All types",1985,4.4
"2076","Botswana"," All types",1984,4.38
"2077","Botswana"," All types",1983,3.28
"2078","Botswana"," All types",1982,3.21
"2079","Botswana"," All types",1981,3.55
"2080","Botswana"," All types",1980,3.58
"2081","Botswana"," Beer",1999,2.01
"2082","Botswana"," Beer",1998,2.12
"2083","Botswana"," Beer",1997,2.03
"2084","Botswana"," Beer",1996,2.1
"2085","Botswana"," Beer",1995,2.1
"2086","Botswana"," Beer",1994,2.19
"2087","Botswana"," Beer",1993,3.12
"2088","Botswana"," Beer",1992,2.99
"2089","Botswana"," Beer",1991,2.03
"2090","Botswana"," Beer",1990,2.02
"2091","Botswana"," Beer",1989,2.35
"2092","Botswana"," Beer",1988,2.06
"2093","Botswana"," Beer",1987,2.22
"2094","Botswana"," Beer",1986,2.25
"2095","Botswana"," Beer",1985,2.29
"2096","Botswana"," Beer",1984,1.77
"2097","Botswana"," Beer",1983,1.58
"2098","Botswana"," Beer",1982,1.48
"2099","Botswana"," Beer",1981,1.54
"2100","Botswana"," Beer",1980,1.51
"2101","Botswana"," Wine",1999,0.28
"2102","Botswana"," Wine",1998,0.23
"2103","Botswana"," Wine",1997,0.31
"2104","Botswana"," Wine",1996,0.19
"2105","Botswana"," Wine",1995,0.25
"2106","Botswana"," Wine",1994,0.39
"2107","Botswana"," Wine",1993,0.23
"2108","Botswana"," Wine",1992,0.97
"2109","Botswana"," Wine",1991,0.31
"2110","Botswana"," Wine",1990,0.23
"2111","Botswana"," Wine",1989,0.16
"2112","Botswana"," Wine",1988,0.4
"2113","Botswana"," Wine",1987,0.2
"2114","Botswana"," Wine",1986,0.31
"2115","Botswana"," Wine",1985,0.19
"2116","Botswana"," Wine",1984,0.95
"2117","Botswana"," Wine",1983,0.31
"2118","Botswana"," Wine",1982,0.25
"2119","Botswana"," Wine",1981,0.29
"2120","Botswana"," Wine",1980,0.19
"2121","Botswana"," Spirits",1999,0.39
"2122","Botswana"," Spirits",1998,0.64
"2123","Botswana"," Spirits",1997,0.55
"2124","Botswana"," Spirits",1996,0.44
"2125","Botswana"," Spirits",1995,0.47
"2126","Botswana"," Spirits",1994,0.58
"2127","Botswana"," Spirits",1993,0.63
"2128","Botswana"," Spirits",1992,0.92
"2129","Botswana"," Spirits",1991,0.84
"2130","Botswana"," Spirits",1990,0.65
"2131","Botswana"," Spirits",1989,0.37
"2132","Botswana"," Spirits",1988,0.52
"2133","Botswana"," Spirits",1987,0.18
"2134","Botswana"," Spirits",1986,0.23
"2135","Botswana"," Spirits",1985,0.15
"2136","Botswana"," Spirits",1984,0.28
"2137","Botswana"," Spirits",1983,0.18
"2138","Botswana"," Spirits",1982,0.35
"2139","Botswana"," Spirits",1981,0.57
"2140","Botswana"," Spirits",1980,0.74
"2141","Botswana"," Other alcoholic beverages",1999,1.83
"2142","Botswana"," Other alcoholic beverages",1998,2.06
"2143","Botswana"," Other alcoholic beverages",1997,2.04
"2144","Botswana"," Other alcoholic beverages",1996,2.29
"2145","Botswana"," Other alcoholic beverages",1995,2.45
"2146","Botswana"," Other alcoholic beverages",1994,1.92
"2147","Botswana"," Other alcoholic beverages",1993,1.55
"2148","Botswana"," Other alcoholic beverages",1992,1.5
"2149","Botswana"," Other alcoholic beverages",1991,1.95
"2150","Botswana"," Other alcoholic beverages",1990,2.54
"2151","Botswana"," Other alcoholic beverages",1989,1.75
"2152","Botswana"," Other alcoholic beverages",1988,1.55
"2153","Botswana"," Other alcoholic beverages",1987,1.66
"2154","Botswana"," Other alcoholic beverages",1986,1.69
"2155","Botswana"," Other alcoholic beverages",1985,1.72
"2156","Botswana"," Other alcoholic beverages",1984,1.33
"2157","Botswana"," Other alcoholic beverages",1983,1.18
"2158","Botswana"," Other alcoholic beverages",1982,1.11
"2159","Botswana"," Other alcoholic beverages",1981,1.15
"2160","Botswana"," Other alcoholic beverages",1980,1.13
"2161","Brazil"," All types",1999,5.96
"2162","Brazil"," All types",1998,5.74
"2163","Brazil"," All types",1997,5.82
"2164","Brazil"," All types",1996,5.88
"2165","Brazil"," All types",1995,5.89
"2166","Brazil"," All types",1994,5.2
"2167","Brazil"," All types",1993,4.92
"2168","Brazil"," All types",1992,5.27
"2169","Brazil"," All types",1991,5.5
"2170","Brazil"," All types",1990,5.25
"2171","Brazil"," All types",1989,5.52
"2172","Brazil"," All types",1988,4.11
"2173","Brazil"," All types",1987,3.95
"2174","Brazil"," All types",1986,4.14
"2175","Brazil"," All types",1985,3.79
"2176","Brazil"," All types",1984,3.72
"2177","Brazil"," All types",1983,3.62
"2178","Brazil"," All types",1982,3.57
"2179","Brazil"," All types",1981,3.38
"2180","Brazil"," All types",1980,3.45
"2181","Brazil"," Beer",1999,3.54
"2182","Brazil"," Beer",1998,3.3
"2183","Brazil"," Beer",1997,3.36
"2184","Brazil"," Beer",1996,3.4
"2185","Brazil"," Beer",1995,3.38
"2186","Brazil"," Beer",1994,2.84
"2187","Brazil"," Beer",1993,2.83
"2188","Brazil"," Beer",1992,2.86
"2189","Brazil"," Beer",1991,3.22
"2190","Brazil"," Beer",1990,2.96
"2191","Brazil"," Beer",1989,2.89
"2192","Brazil"," Beer",1988,1.78
"2193","Brazil"," Beer",1987,1.69
"2194","Brazil"," Beer",1986,1.74
"2195","Brazil"," Beer",1985,1.42
"2196","Brazil"," Beer",1984,1.4
"2197","Brazil"," Beer",1983,1.43
"2198","Brazil"," Beer",1982,1.41
"2199","Brazil"," Beer",1981,1.39
"2200","Brazil"," Beer",1980,1.37
"2201","Brazil"," Wine",1999,0.3
"2202","Brazil"," Wine",1998,0.3
"2203","Brazil"," Wine",1997,0.3
"2204","Brazil"," Wine",1996,0.3
"2205","Brazil"," Wine",1995,0.31
"2206","Brazil"," Wine",1994,0.29
"2207","Brazil"," Wine",1993,0.3
"2208","Brazil"," Wine",1992,0.3
"2209","Brazil"," Wine",1991,0.3
"2210","Brazil"," Wine",1990,0.3
"2211","Brazil"," Wine",1989,0.31
"2212","Brazil"," Wine",1988,0.48
"2213","Brazil"," Wine",1987,0.35
"2214","Brazil"," Wine",1986,0.49
"2215","Brazil"," Wine",1985,0.44
"2216","Brazil"," Wine",1984,0.44
"2217","Brazil"," Wine",1983,0.47
"2218","Brazil"," Wine",1982,0.48
"2219","Brazil"," Wine",1981,0.41
"2220","Brazil"," Wine",1980,0.46
"2221","Brazil"," Spirits",1999,2.12
"2222","Brazil"," Spirits",1998,2.14
"2223","Brazil"," Spirits",1997,2.16
"2224","Brazil"," Spirits",1996,2.18
"2225","Brazil"," Spirits",1995,2.2
"2226","Brazil"," Spirits",1994,2.07
"2227","Brazil"," Spirits",1993,1.79
"2228","Brazil"," Spirits",1992,2.11
"2229","Brazil"," Spirits",1991,1.98
"2230","Brazil"," Spirits",1990,1.99
"2231","Brazil"," Spirits",1989,2.32
"2232","Brazil"," Spirits",1988,1.85
"2233","Brazil"," Spirits",1987,1.9
"2234","Brazil"," Spirits",1986,1.9
"2235","Brazil"," Spirits",1985,1.93
"2236","Brazil"," Spirits",1984,1.88
"2237","Brazil"," Spirits",1983,1.72
"2238","Brazil"," Spirits",1982,1.67
"2239","Brazil"," Spirits",1981,1.58
"2240","Brazil"," Spirits",1980,1.63
"2241","Brazil"," Other alcoholic beverages",1999,0
"2242","Brazil"," Other alcoholic beverages",1998,0
"2243","Brazil"," Other alcoholic beverages",1997,0
"2244","Brazil"," Other alcoholic beverages",1996,0
"2245","Brazil"," Other alcoholic beverages",1995,0
"2246","Brazil"," Other alcoholic beverages",1994,0
"2247","Brazil"," Other alcoholic beverages",1993,0
"2248","Brazil"," Other alcoholic beverages",1992,0
"2249","Brazil"," Other alcoholic beverages",1991,0
"2250","Brazil"," Other alcoholic beverages",1990,0
"2251","Brazil"," Other alcoholic beverages",1989,0
"2252","Brazil"," Other alcoholic beverages",1988,0
"2253","Brazil"," Other alcoholic beverages",1987,0
"2254","Brazil"," Other alcoholic beverages",1986,0
"2255","Brazil"," Other alcoholic beverages",1985,0
"2256","Brazil"," Other alcoholic beverages",1984,0
"2257","Brazil"," Other alcoholic beverages",1983,0
"2258","Brazil"," Other alcoholic beverages",1982,0
"2259","Brazil"," Other alcoholic beverages",1981,0
"2260","Brazil"," Other alcoholic beverages",1980,0
"2261","Brunei Darussalam"," All types",1999,0.51
"2262","Brunei Darussalam"," All types",1998,0.15
"2263","Brunei Darussalam"," All types",1997,0.22
"2264","Brunei Darussalam"," All types",1996,0.71
"2265","Brunei Darussalam"," All types",1995,0.73
"2266","Brunei Darussalam"," All types",1994,0.4
"2267","Brunei Darussalam"," All types",1993,0.79
"2268","Brunei Darussalam"," All types",1992,NA
"2269","Brunei Darussalam"," All types",1991,2.91
"2270","Brunei Darussalam"," All types",1990,2.9
"2271","Brunei Darussalam"," All types",1989,2.78
"2272","Brunei Darussalam"," All types",1988,2.48
"2273","Brunei Darussalam"," All types",1987,2.89
"2274","Brunei Darussalam"," All types",1986,2.53
"2275","Brunei Darussalam"," All types",1985,3.31
"2276","Brunei Darussalam"," All types",1984,4.06
"2277","Brunei Darussalam"," All types",1983,3.09
"2278","Brunei Darussalam"," All types",1982,2.94
"2279","Brunei Darussalam"," All types",1981,2.59
"2280","Brunei Darussalam"," All types",1980,2.43
"2281","Brunei Darussalam"," Beer",1999,0.18
"2282","Brunei Darussalam"," Beer",1998,0.12
